348
260
0,0,0,0,442.512,0,473.03,122.072,473.03,183.108,427.253,228.885,473.03,244.144,442.512,274.662,885.023,671.397,595.102,213.626,534.066,183.108,1068.13,1144.43,1083.39,640.879,534.066,320.439,488.289,152.59,518.807
0,0,0,0,152.59,167.849,228.885,137.331,167.849,152.59,228.885,305.18,167.849,137.331,213.626,305.18,701.915,991.836,366.217,244.144,579.843,518.807,778.21,1159.69,1098.65,610.361,396.735,305.18,259.403,305.18,244.144
0,0,0,0,183.108,213.626,167.849,213.626,198.367,183.108,122.072,320.439,244.144,274.662,122.072,335.698,808.728,946.059,442.512,274.662,427.253,579.843,701.915,1190.2,1144.43,503.548,396.735,305.18,213.626,259.403,305.18
0,0,0,0,122.072,152.59,152.59,122.072,167.849,152.59,183.108,289.921,228.885,91.554,183.108,244.144,885.023,946.059,366.217,305.18,473.03,534.066,839.246,1129.17,1159.69,534.066,411.994,274.662,335.698,259.403,305.18
0,0,0,0,183.108,213.626,183.108,167.849,183.108,167.849,137.331,305.18,244.144,167.849,228.885,289.921,808.728,961.318,320.439,274.662,366.217,579.843,778.21,1129.17,1159.69,640.879,396.735,350.958,228.885,228.885,274.662
0,0,0,0,137.331,152.59,228.885,198.367,152.59,152.59,228.885,228.885,152.59,213.626,167.849,274.662,778.21,976.577,274.662,228.885,473.03,534.066,701.915,1159.69,1205.46,564.584,335.698,320.439,350.958,244.144,289.921
0,0,0,0,106.813,198.367,228.885,122.072,167.849,198.367,122.072,244.144,213.626,198.367,183.108,259.403,823.987,930.8,381.476,259.403,457.771,518.807,747.692,1373.31,1098.65,518.807,366.217,411.994,259.403,305.18,183.108
0,0,0,0,137.331,167.849,228.885,122.072,198.367,122.072,167.849,350.958,183.108,274.662,152.59,289.921,854.505,1022.35,366.217,320.439,457.771,579.843,885.023,1235.98,1129.17,579.843,442.512,274.662,305.18,213.626,244.144
0,0,0,0,106.813,198.367,183.108,122.072,167.849,106.813,198.367,228.885,213.626,183.108,183.108,305.18,823.987,1007.1,335.698,213.626,518.807,518.807,640.879,1220.72,1190.2,579.843,411.994,244.144,335.698,259.403,213.626
0,0,0,0,137.331,122.072,198.367,152.59,137.331,106.813,183.108,259.403,122.072,228.885,198.367,228.885,839.246,885.023,305.18,335.698,442.512,518.807,610.361,1129.17,1007.1,503.548,320.439,396.735,183.108,213.626,289.921
0,0,0,0,106.813,198.367,152.59,213.626,213.626,228.885,152.59,274.662,183.108,167.849,198.367,167.849,930.8,869.764,305.18,213.626,396.735,625.62,839.246,1312.28,1098.65,564.584,442.512,152.59,274.662,244.144,274.662
0,0,0,0,91.554,137.331,137.331,137.331,183.108,183.108,152.59,152.59,106.813,228.885,61.036,320.439,778.21,976.577,366.217,289.921,396.735,610.361,823.987,976.577,1251.24,579.843,305.18,350.958,213.626,259.403,274.662
0,0,0,0,167.849,152.59,152.59,122.072,137.331,183.108,259.403,228.885,167.849,183.108,122.072,305.18,976.577,869.764,350.958,244.144,473.03,518.807,839.246,1190.2,1098.65,610.361,335.698,228.885,183.108,228.885,289.921
0,0,0,0,183.108,213.626,244.144,198.367,122.072,106.813,167.849,244.144,228.885,244.144,183.108,259.403,823.987,1052.87,366.217,228.885,381.476,534.066,854.505,1251.24,1266.5,579.843,259.403,259.403,274.662,335.698,228.885
0,0,0,0,183.108,152.59,152.59,213.626,198.367,213.626,259.403,274.662,213.626,213.626,183.108,350.958,961.318,915.541,289.921,213.626,457.771,503.548,717.174,1113.91,1174.94,503.548,442.512,320.439,259.403,305.18,228.885
0,0,0,0,213.626,137.331,198.367,137.331,244.144,213.626,152.59,335.698,198.367,213.626,152.59,259.403,915.541,1068.13,549.325,320.439,411.994,671.397,854.505,1297.02,1312.28,671.397,350.958,274.662,274.662,274.662,198.367
0,0,0,0,167.849,122.072,198.367,137.331,152.59,91.554,152.59,259.403,244.144,137.331,213.626,274.662,885.023,1098.65,305.18,228.885,457.771,610.361,793.469,1144.43,1052.87,457.771,442.512,228.885,244.144,289.921,335.698
0,0,0,0,91.554,137.331,259.403,152.59,183.108,167.849,167.849,274.662,198.367,137.331,167.849,289.921,839.246,885.023,411.994,274.662,350.958,625.62,747.692,1022.35,1159.69,534.066,350.958,274.662,259.403,289.921,305.18
0,0,0,0,122.072,91.554,198.367,152.59,167.849,183.108,137.331,289.921,274.662,167.849,183.108,259.403,961.318,1068.13,350.958,305.18,442.512,411.994,778.21,1159.69,1083.39,579.843,396.735,335.698,274.662,244.144,335.698
